# This dataset provides a comprehensive look at Airbnb prices in London. ,,,,,,,,,,,,,,,,,
# The dataset includes information such as realSum (the total price of the listing); multi (indicator if the listing belongs to hosts with 2-4 offers); biz (indicator if the listing belongs to hosts with more than 4 offers); bedrooms (0 for studios); dist (distance from city center) ; attr_index (accessibility of attractions within the city); rest_index (accessibility of restaurants within the city) etc. ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,rest_index,lng,lat
5026,452.74,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,0.675231014,0.325865369,806.6884586,3005.939836,-0.13264,51.51348
5027,643.01,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,2,4.933767757,0.440529429,265.0315571,578.0259851,-0.18936,51.48651
5028,452.74,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,1,0.766243715,0.168064747,780.0335472,2272.344317,-0.13152,51.51474
5029,257.53,Private room,FALSE,TRUE,2,FALSE,0,1,9,89,1,0.510628029,0.260531026,924.2553211,2989.200923,-0.13162,51.51213
5030,257.53,Private room,FALSE,TRUE,2,FALSE,0,1,10,91,1,0.647391431,0.298957339,829.9621479,2931.919522,-0.13161,51.51355
5031,873.49,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,93,2,4.178774091,0.418984557,394.5217334,726.2722229,-0.06773,51.51267
5032,478.84,Private room,FALSE,TRUE,2,FALSE,0,1,8,89,1,4.234182164,0.375853298,371.8033418,721.2949496,-0.06719,51.51392
5033,1480.04,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,95,2,6.945188584,0.887466393,174.8233084,382.977634,-0.22586,51.51975
5034,168.16,Private room,FALSE,TRUE,2,FALSE,0,0,9,80,1,6.7751416,2.548425729,169.4954618,372.5418394,-0.06756,51.55638
5035,520.24,Private room,FALSE,TRUE,2,FALSE,1,0,10,90,2,4.027600932,0.446593285,468.4460797,754.1935729,-0.0696,51.5104
5036,675.23,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,92,1,0.995101512,0.43709355,652.1380997,1832.494255,-0.1414,51.51053
5037,899.36,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,100,2,4.303265891,0.520812661,372.1915556,689.9294183,-0.06592,51.51264
5038,429.46,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,47,1,2.957691816,0.134396073,408.7057387,829.0248406,-0.1626,51.5234
5039,511.07,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,100,1,2.180266168,0.257391663,467.4889819,811.6002594,-0.13702,51.48965
5040,996.03,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,7,67,3,4.732784033,0.401311202,302.757452,618.0113663,-0.0603,51.51542
5041,100.9,Private room,FALSE,TRUE,2,FALSE,0,0,8,67,1,7.404274521,1.942393386,154.4698308,338.1992558,,51.5644
5042,131.94,Private room,FALSE,TRUE,2,FALSE,0,0,8,100,1,7.78971708,1.981045546,147.0066247,317.3170951,-0.06372,51.56594
5043,478.84,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,97,1,4.221176072,0.88423644,314.5023327,801.5526816,-0.07231,51.52423
5044,103.48,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,7.7122088,0.775778124,156.2550332,361.1096688,-0.23816,51.50232
5045,170.75,Private room,FALSE,TRUE,2,TRUE,0,0,10,93,1,8.050769157,0.635693484,148.4731858,342.0125366,-0.24275,51.50038
5046,271.64,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,100,1,7.987759429,1.651220075,152.1211167,320.6318438,-0.02703,51.54332
5047,218.49,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,5.887892261,1.819001303,192.7925904,429.5098763,-0.0812,51.55266
5048,200.62,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,5.859907951,1.712724201,193.4116128,430.6561019,-0.08283,51.55301
5049,591.27,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,3,9.373162796,0.375037086,119.2290382,276.3459808,-0.16275,51.42701
5050,310.68,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,9,80,1,7.652968355,1.27884261,148.5180115,321.0334059,-0.07774,51.56971
5051,310.68,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,100,1,7.751414636,1.340114964,146.6929055,316.6461331,-0.07613,51.57019
5052,349.26,Entire home/apt,FALSE,FALSE,5,TRUE,0,1,8,80,1,7.832969691,1.208662312,145.0510669,312.4079759,-0.07752,51.57145
5053,501.89,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,80,2,5.001697124,0.231208116,268.2848678,671.0933086,-0.19541,51.49333
5054,129.12,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,5.22063463,1.034728061,267.3893467,517.5236586,-0.05248,51.51137
5055,1060.94,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,3,4.891945013,0.424674577,287.5575869,581.4001038,-0.05804,51.51566
5056,349.02,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.923559017,0.448453702,382.0781622,656.6197082,-0.09495,51.49167
5057,205.79,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,3.202206416,0.772822802,345.7406549,604.0094164,-0.09441,51.48829
5058,180.86,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,6.38317454,0.879119417,183.7665858,383.7894171,-0.14752,51.56432
5059,328.56,Private room,FALSE,TRUE,4,FALSE,1,0,9,90,1,6.273018421,2.185090863,182.6030526,408.1555996,-0.07511,51.55426
5060,141.11,Private room,FALSE,TRUE,2,FALSE,0,1,9,100,1,5.573084714,0.848686872,241.6383034,483.0375953,-0.04783,51.51437
5061,582.09,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,7.482581422,1.806275747,152.579566,333.1491884,-0.07135,51.56574
5062,628.66,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,97,1,0.832075833,0.414037323,722.5727997,2485.854645,-0.13555,51.51387
5063,350.67,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,80,1,6.805090685,0.694719269,179.9049562,394.558255,-0.22421,51.51833
5064,194.03,Private room,FALSE,TRUE,2,FALSE,1,0,6,60,2,5.823374307,0.865896528,203.9386997,451.1770408,-0.18924,51.47291
5065,235.42,Private room,FALSE,TRUE,4,FALSE,1,0,10,100,1,9.397078345,3.015240641,119.0461779,251.2055845,-0.12,51.424
5066,940.52,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,1.401331332,0.301537442,908.2642733,1088.287231,-0.13682,51.49715
5067,476.02,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,2,5.048289838,0.275917788,258.4197968,574.7542426,-0.19185,51.48721
5068,426.87,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,80,1,6.877036171,0.874432121,176.8420726,386.5632038,-0.22472,51.52021
5069,232.84,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,8.47750966,0.441113989,131.3754016,291.6158365,-0.15348,51.43388
5070,155.22,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,3.467672501,1.008722568,325.4657247,574.472553,-0.09061,51.48733
5071,226.49,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,5.981920161,1.061434049,214.2980811,407.7585376,-0.04716,51.48896
5072,608.2,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,2,4.0517767,0.64101927,405.8356362,938.5057984,-0.07277,51.52095
5073,582.33,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,6.247805463,2.618043414,184.7217167,407.5049454,-0.06801,51.55046
5074,181.1,Private room,FALSE,TRUE,4,FALSE,1,0,10,92,1,6.786408109,0.225323857,184.6653102,449.6811506,-0.225,51.504
5075,297.51,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,6.244386794,1.915511824,182.2711477,405.3334145,-0.07868,51.55546
5076,944.52,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,3,7.150277374,0.283799495,172.1367685,401.4175383,-0.23037,51.50525
5077,947.11,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,88,2,0.649015617,0.327586336,823.2957184,3225.649861,-0.1322,51.51337
5078,154.99,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,4.403273059,0.500369341,340.8064138,691.0756387,-0.065,51.515
5079,1707.71,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,100,2,4.699539391,0.412665335,294.4362864,671.003488,-0.19139,51.49438
5080,133.35,Private room,FALSE,TRUE,2,FALSE,1,0,9,96,1,3.419458825,0.961909013,329.3203814,580.1361373,-0.09117,51.48759
5081,123,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.510002761,1.622423979,150.3377185,334.4464012,-0.18624,51.45166
5082,580.92,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,4,10.11254224,2.97540934,110.7432602,235.0722871,-0.12795,51.41744
5083,899.36,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,93,1,0.824222211,0.349041894,734.9095435,2559.816109,-0.13476,51.51419
5084,155.22,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,9.282676128,0.550244274,120.3169235,272.1171403,-0.16011,51.42742
5085,1059.76,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,100,2,0.909713366,0.254551238,796.2975537,1714.766013,-0.123,51.516
5086,357.02,Private room,FALSE,TRUE,4,FALSE,0,0,8,68,1,0.187398878,0.172704407,1265.510859,2385.218085,-0.12702,51.50998
5087,226.49,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,4.03631279,0.493295734,494.4150491,742.5896874,-0.06938,51.50839
5088,706.27,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,93,2,2.296313439,0.175774803,445.408077,974.7859301,-0.13563,51.52833
5089,613.37,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,100,1,0.156482153,0.199527543,1214.151736,2231.754556,-0.1263,51.50951
5090,125.59,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,5.893068856,1.011218068,227.82006,452.7487815,-0.04271,51.5062
5091,360.78,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,90,0,3.935027869,0.364566697,483.425008,792.4087447,-0.071,51.511
5092,604.2,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,85,2,5.113955235,0.366080128,264.4496409,549.3985594,-0.05575,51.51869
5093,552.69,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,90,1,4.992222068,0.235083603,272.5166385,570.335511,-0.05762,51.51887
5094,604.2,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,83,3,5.057268047,0.313457635,268.5670728,558.5046918,-0.05654,51.51856
5095,322.21,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,65,1,4.952331948,0.189516488,275.0524919,577.4904905,-0.05827,51.51902
5096,259.88,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,3.937801333,0.40692204,339.8115105,667.4842261,-0.14046,51.54278
5097,182.27,Private room,FALSE,TRUE,4,FALSE,1,0,10,95,1,6.822390995,0.152108786,184.0853954,441.7105828,-0.22558,51.50456
5098,489.19,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,4.810313638,0.207397137,292.5608302,606.7445984,-0.05974,51.51731
5099,569.16,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,98,2,5.020695947,0.422062103,275.2486302,559.9827138,-0.0564,51.51652
5100,133.35,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,7.355360453,2.202975006,151.2579897,312.6752783,-0.10599,51.4436
5101,362.19,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,0,3.404180222,0.290570026,443.5025084,1198.766676,-0.08009,51.5161
5102,113.6,Private room,FALSE,TRUE,2,FALSE,0,1,6,61,1,6.07865761,0.220329975,206.9282794,479.3701912,-0.21073,51.49139
5103,351.84,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,1,4.9825509,0.631959623,241.082576,532.6500882,-0.19423,51.52483
5104,214.73,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,90,0,5.052821209,0.632723187,237.5234972,523.985831,-0.195,51.52533
5105,1054.59,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,2,0.883684669,0.318235448,808.5229276,1817.599423,-0.12407,51.51597
5106,809.99,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,0.246005115,0.091265651,1027.661536,1698.033168,-0.12446,51.5072
5107,150.05,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,6.2470772,2.519419928,184.2496075,408.6156963,-0.06982,51.55142
5108,463.32,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,98,1,0.233313087,0.257224859,1129.587741,2235.087227,-0.13026,51.50953
5109,847.39,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,100,1,0.909724619,0.254546849,796.2933797,1714.751902,-0.123,51.516
5110,359.6,Private room,FALSE,TRUE,2,FALSE,0,1,10,80,1,5.028866087,0.045533974,265.377836,619.3068904,-0.19436,51.49095
5111,535.76,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,8.467505978,0.507855718,133.8855086,298.9729845,-0.20103,51.44763
5112,181.1,Private room,FALSE,TRUE,4,FALSE,1,0,10,90,1,6.821290615,0.124361816,184.7159001,443.026548,-0.22559,51.50483
5113,291.4,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,92,1,5.795277922,1.625705041,195.3077643,435.9798559,-0.08427,51.55288
5114,238.25,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,4.133072172,0.412648307,407.4135573,739.7135042,-0.06834,51.51238
5115,423.1,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,88,0,4.563622509,0.59175262,327.1764449,645.2879666,-0.06236,51.51375
5116,423.1,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,94,1,4.568842411,0.500262187,322.9349632,673.5761922,-0.06248,51.5146
5117,206.97,Private room,FALSE,TRUE,2,FALSE,1,0,8,83,1,4.44461189,0.654285266,360.8073668,611.2859954,-0.06389,51.50394
5118,194.03,Private room,FALSE,TRUE,3,FALSE,0,1,8,86,1,4.621634498,0.605132402,320.8928308,627.6699752,-0.06148,51.51357
5119,219.9,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.174655246,0.4775664,405.5815535,724.9252432,-0.06767,51.51197
5120,546.11,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,93,3,6.867056671,0.809543866,164.6978006,372.8748192,-0.115,51.56955
5121,218.73,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,81,1,4.351697994,0.513041715,257.3460188,552.2984823,-0.12586,51.54742
5122,185.33,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.481824734,0.545989642,162.1232584,378.643721,-0.23455,51.50063
5123,375.13,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,77,1,5.427768048,0.112293649,238.1759863,533.2938901,-0.197,51.486
5124,265.06,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,100,1,7.340107337,2.305600202,156.3377875,340.4216409,-0.066,51.562
5125,428.28,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,6,100,2,7.820910006,0.948305562,153.6055915,352.1567501,-0.23999,51.50463
5126,258.71,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,75,1,4.017120877,0.408168406,313.2765998,614.2197618,-0.17486,51.52908
5127,231.66,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,2,40,0,4.176692149,0.324745415,380.9597241,740.0852762,-0.06802,51.51389
5128,239.42,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,1,6.964235209,0.257713775,178.8031192,411.7742095,-0.22781,51.50797
5129,154.99,Private room,FALSE,TRUE,2,FALSE,0,1,9,85,1,4.398724855,0.518399159,345.6221469,684.0522827,-0.06488,51.51428
5130,280.82,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,92,1,7.360631152,0.466796199,165.546497,383.3858335,-0.23324,51.50356
5131,131.94,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,6.992246328,0.157535209,177.9336492,414.0326311,-0.22818,51.5067
5132,542.11,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,92,2,4.909396126,0.149687666,276.4343019,585.4289585,-0.05921,51.51975
5133,1371.39,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,100,2,4.521702926,0.392001086,314.5736329,687.3196659,-0.1886,51.49426
5134,280.82,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,70,1,7.978971551,0.933243029,150.0025194,348.2734911,-0.24211,51.50306
5135,439.8,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,9.969270991,0.575979,112.2829456,255.1497711,-0.17068,51.42288
5136,608.2,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,2,4.177967254,0.899306052,311.1774257,785.4151419,-0.07371,51.52515
5137,276.82,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,3.759286329,0.553020835,303.3204082,696.3538218,-0.08705,51.53078
5138,116.42,Private room,FALSE,TRUE,2,FALSE,1,0,8,90,1,6.569800543,0.380309749,191.4851273,460.4200649,-0.22173,51.50293
5139,134.53,Private room,FALSE,TRUE,2,FALSE,1,0,9,83,1,6.132194877,0.869327225,211.4394641,408.4429096,-0.04331,51.49173
5140,134.53,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,6.247485582,0.912095059,207.8852477,403.6371606,-0.04136,51.49216
5141,159.22,Private room,FALSE,TRUE,4,FALSE,1,0,9,95,2,5.952184171,2.359909662,193.7167704,430.9247336,-0.07131,51.54873
5142,549.87,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,7,60,3,16.47667108,4.206241711,72.4976702,147.7888066,0.10948,51.50115
5143,129.12,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.528376959,2.63870492,152.9692648,331.129148,-0.05899,51.56079
5144,188.86,Private room,FALSE,TRUE,3,FALSE,1,0,8,80,1,6.147387188,0.873523198,210.9651499,407.7463819,-0.04305,51.49179
5145,385.47,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,6.531956876,2.313745824,175.1537468,390.7847536,-0.07264,51.55602
5146,261.29,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,7,90,1,5.695886271,0.468490963,218.0960296,474.5189295,-0.20544,51.52434
5147,152.64,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,7.12059642,1.583252722,160.1749365,358.0273428,-0.07625,51.56377
5148,240.6,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,80,1,4.440310942,0.440963768,332.282049,694.1323302,-0.06468,51.51577
5149,142.29,Private room,FALSE,TRUE,2,FALSE,0,1,8,100,1,8.202635488,1.831717907,135.5389034,301.3356827,-0.12897,51.43461
5150,398.41,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,100,1,3.486734724,0.417165881,335.4462272,712.4712638,-0.171,51.524
5151,155.22,Private room,FALSE,TRUE,3,FALSE,1,0,9,90,1,7.271548089,2.15081545,152.253642,319.3797093,-0.11689,51.44331
5152,388.06,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,4.044249762,0.465685886,458.7433438,757.0788981,-0.06939,51.51071
5153,116.42,Private room,FALSE,TRUE,2,FALSE,0,0,9,90,1,7.573695061,1.527442779,146.2164997,318.2260854,-0.13035,51.44028
5154,549.87,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,8,92,1,0.734569804,0.308133424,755.1258247,2464.139257,-0.13539,51.51273
5155,131.94,Private room,FALSE,TRUE,2,FALSE,1,0,8,50,1,3.861094098,0.280028911,537.770363,796.1323086,-0.07199,51.51027
5156,432.04,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,4.193098716,0.316547945,374.628935,739.1866973,-0.06788,51.51429
5157,659.71,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,100,2,0.566145802,0.196657656,919.4882594,2710.865297,-0.13342,51.51183
5158,388.06,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,3,8.654797606,0.546842285,128.9934062,292.9772357,-0.16655,51.43446
5159,388.06,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,80,1,4.090767016,0.511788519,452.2881017,749.6552079,-0.06872,51.51072
5160,417.7,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,80,2,8.852703214,0.97452645,126.4253506,281.3490011,-0.17631,51.43483
5161,362.19,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,1,8.785080466,0.214092901,128.9892145,292.5574648,-0.20401,51.44546
5162,574.57,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,87,0,4.959351863,0.181736954,271.7363366,777.3641839,-0.19453,51.49293
5163,464.5,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,100,2,5.872739883,1.9234094,193.8743491,434.6116511,-0.07882,51.55149
5164,1174.77,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,90,2,4.291972124,0.378376681,352.1570256,724.7151297,-0.06677,51.51549
5165,633.83,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,2,8.845317426,0.340535522,127.9348163,285.5780032,-0.20236,51.44402
5166,420.52,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,4,40,2,9.05398695,0.43091981,143.638778,290.912249,0.00242,51.51524
5167,492.96,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,4.915203128,0.323891408,275.2679922,671.336756,-0.19458,51.49421
5168,446.39,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,100,3,6.786889968,1.573760933,178.4445183,383.6764458,-0.043,51.539
5169,450.15,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,6,40,2,4.991037836,0.377076651,277.0419398,568.5459258,-0.05691,51.51677
5170,142.29,Private room,FALSE,TRUE,2,FALSE,1,0,9,98,1,5.982298483,2.021537472,190.6171994,427.8548815,-0.07774,51.55222
5171,207.2,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,4.040495033,0.292058122,414.822739,777.0118818,-0.06981,51.51304
5172,155.22,Private room,FALSE,TRUE,2,FALSE,0,1,7,80,1,4.66438203,0.349458926,259.8885012,583.9808913,-0.19124,51.5216
5173,194.03,Private room,FALSE,TRUE,2,FALSE,0,1,9,96,1,4.169233385,0.580820022,443.4061628,719.9427804,-0.0676,51.51084
5174,271.64,,FALSE,TRUE,2,FALSE,1,0,10,97,1,4.454953552,0.450625791,331.6850746,687.8907115,-0.0644,51.51555
5175,336.32,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,0,7.507117043,0.689083842,161.6689061,367.3242538,-0.23563,51.50809
5176,1142.55,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,40,2,4.670250321,0.377107455,295.2951016,659.8415896,-0.18933,51.4918
5177,511.07,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,1,4.395596233,0.450153792,336.0884931,707.6945597,-0.06542,51.51604
5178,154.99,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,68,0,5.732527391,0.116187966,222.5147172,515.7740939,-0.20568,51.49177
5179,233.07,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,9.742564244,2.051872326,114.7305008,245.8405031,-0.14048,51.42114
5180,103.48,Private room,FALSE,TRUE,2,FALSE,0,1,8,92,1,9.566019427,1.297104313,116.75872,253.8703938,-0.15061,51.42357
5181,399.82,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,6,80,1,3.71583926,0.182969351,422.2137834,1048.669687,-0.07527,51.51558
5182,129.35,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,10.31535424,5.743239384,117.6943059,238.5300258,-0.01224,51.4499
5183,165.57,Private room,FALSE,TRUE,2,FALSE,1,0,8,100,1,5.496721679,0.518667289,242.3828318,494.421176,-0.04981,51.5178
5184,492.96,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,7.157915776,2.073740318,154.4042328,325.9688303,-0.12057,51.44414
5185,1033.66,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,3.381364901,0.033709904,347.8587984,825.2559516,-0.08744,51.5256
5186,129.35,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,9.679070166,2.639347296,115.5983163,248.009824,-0.12896,51.42134
5187,172.16,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,4.151425188,0.44406031,285.6343496,614.0780484,-0.17979,51.52644
5188,465.67,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,95,2,4.43538227,0.778903488,366.6386725,618.2186161,-0.06385,51.50506
5189,178.51,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,1,3.608356029,0.288818995,343.6140569,712.8145004,-0.13865,51.54
5190,179.92,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,5.948154729,2.074732122,192.3099918,439.5554425,-0.07639,51.55123
5191,841.04,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,4,9.046530185,0.552675779,124.8923847,276.3994303,-0.20149,51.44142
5192,222.72,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.58218933,2.242618146,173.7077707,388.670685,-0.07297,51.55672
5193,144.64,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.436666685,0.352354053,325.8348011,718.7776873,-0.06523,51.51725
5194,126.77,Private room,FALSE,TRUE,2,FALSE,0,1,4,60,1,5.806532063,0.989834425,232.529382,463.3341517,-0.04424,51.51315
5195,666.29,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,100,2,0.759094906,0.326395918,743.1126872,2432.122064,-0.13572,51.51283
5196,229.07,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,4.214721034,0.916018269,309.966357,779.464866,-0.073,51.525
5197,450.15,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,5.976332676,0.17927524,210.8701307,491.2835793,-0.20888,51.49084
5198,569.16,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,100,1,3.229401065,0.293479514,599.5140972,960.35192,-0.08152,51.50401
5199,552.69,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,70,2,4.572133733,0.513338973,323.1010965,667.8259742,-0.0624,51.51447
5200,147.46,Private room,FALSE,TRUE,2,FALSE,0,0,8,100,1,3.477970466,0.66869958,298.3233625,553.7877777,-0.12825,51.47707
5201,253.53,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,4.574865383,0.345591122,260.9706909,575.1687699,-0.18764,51.52515
5202,181.1,Private room,FALSE,TRUE,4,FALSE,0,1,2,40,1,11.4192601,2.917597634,112.6988049,224.7293587,0.03076,51.48055
5203,129.35,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,8.167060045,1.428216632,150.7908694,316.1018817,-0.02384,51.54304
5204,1248.38,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,2,4.895282676,0.144292374,277.0166826,684.5777167,-0.19265,51.49151
5205,172.63,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.296415178,0.400936628,274.3146288,528.6260614,-0.18894,51.48012
5206,398.41,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,100,2,9.277226166,3.895212488,141.2939199,277.5155483,-0.01164,51.46687
5207,190.27,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,4.226499834,0.933839002,303.1759203,749.1822186,-0.07364,51.52602
